filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Of Monsters and Men - Little Talks Carter Walsh Remix.wav,181.35466666666667,2659.6714432299627,1456.3554757571367,3258.312807840558,926.2814172113717,0.04834127961793507,0.04880248103818788,0.2598789632320404,0.09798189997673035,144.23076923076923
Ona Ona.wav,250.02666666666667,2633.558791919705,1582.5086898754018,3004.4020085766383,1023.9285913009948,0.050557700050125845,0.0469447157330326,0.29648107290267944,0.14982257783412933,119.68085106382979
Red Hot Chili Peppers - Scar Tissue Nto Remix.wav,341.89866666666666,2242.1611941004107,1554.2706691504015,2768.7597795656275,1061.9392093867523,0.037503591961026705,0.03906120430965255,0.2060767114162445,0.163420170545578,110.29411764705883
RHCP - Californication GAMPER DADONI Remix.wav,278.53866666666664,2088.660088476608,1338.6736109164913,2838.922450968141,1154.5238055717723,0.034709777621678026,0.04268006877442717,0.21159662306308746,0.14224179089069366,125.0
Riordan - Reflection Official Audio.wav,183.744,2631.328242567382,1755.8930710228449,3285.959288109422,1073.7919671950576,0.04515559922287688,0.05048855241714906,0.27542486786842346,0.13676419854164124,127.8409090909091
Roger Sanchez - Lost D-Trax Dimitri Valeff Remix.wav,530.5991836734694,3211.0483467276476,1683.7474759040192,3293.520209954421,848.2862492401248,0.07187152135800713,0.07084531648302968,0.23747855424880981,0.17136508226394653,123.046875
Roman dAmour.wav,167.36,2248.1996989165327,1367.9349370791513,2973.6610142505433,979.0948579366625,0.040902509051765346,0.03772092811553126,0.2149447649717331,0.15745534002780914,125.0
Secondcity - I Wanna Feel.wav,182.38113378684807,3333.4762889654953,1368.9950495660944,3291.880485859648,684.5145067916657,0.08122075285447167,0.05611764976592825,0.23393644392490387,0.14569638669490814,123.046875
Shermanology Guitarra Audio Only.wav,187.95392290249433,2789.519273167961,1312.0604248716343,2912.2908549826616,826.057321778307,0.053280351248841874,0.045431105405534335,0.2512608766555786,0.1610979586839676,129.19921875
Sideluv KTRNA - What You Want.wav,215.03029166666667,1686.3115560518545,1190.3629429354414,2045.2682334427689,902.7165917787378,0.03048824734157986,0.03251054754451156,0.20311395823955536,0.12117691338062286,125.0
Sinead Harnett - Unconditional Sonny Fodera Remix.wav,239.98933333333332,2808.489633345033,1347.4693689156763,3273.0960264624177,931.9717412328677,0.051284223090277775,0.039377142919831125,0.17499710619449615,0.11430591344833374,122.28260869565217
Sister Singh My Love Is Serious Inner City Club Mix - ZYX 7163-12 1993.wav,391.2097959183673,3752.2319971217626,1861.869378531453,3763.874793803215,942.5954014721532,0.08262813640680179,0.070727391892512,0.09716874361038208,0.05665799602866173,123.046875
Start Movin.wav,213.952,3127.0310296371226,2013.5204358661788,3115.639509877339,1021.486650581195,0.07242202397458747,0.07849304499862378,0.16633813083171844,0.14793604612350464,125.0
Sugar D - Club Anthem.wav,372.5973333333333,3952.142934276788,1101.0663118107548,3702.0336337227536,801.9002432330526,0.09927908765154443,0.049338635741774786,0.20612889528274536,0.10689220577478409,125.0
Thandi - Chemicals.wav,150.1518367346939,2787.9922173521218,1298.171262637347,3401.133055500688,833.3195453399686,0.04730952274528375,0.04188853827858302,0.3060624301433563,0.19347965717315674,129.19921875
Thinking About You.wav,214.016,4230.882761010679,1559.1879185219775,4327.877467599154,780.5408942433419,0.08128526137708697,0.06525449654969427,0.2539951205253601,0.1570211946964264,125.0
Vintage Culture - Rock The Casbah.wav,183.78666666666666,2367.9127773481255,1551.3059196953234,2841.844318167348,964.0625829824698,0.04717291078760664,0.053284276501611376,0.2764509320259094,0.17168954014778137,127.8409090909091
Water.wav,185.87733333333333,3350.1862971344763,1475.1178827664262,4220.394745488219,925.2790787528164,0.04764285147508177,0.037954373682718576,0.32625308632850647,0.15471889078617096,125.0
WHTKD - Say To Me Official Video.wav,245.77160997732426,2135.1963481373496,1516.8718389727962,2533.317058354314,1055.959474461775,0.03697539173210912,0.044326272772659166,0.13461196422576904,0.09376392513513565,126.04801829268293
WHTKD - Say To Me.wav,245.77066666666667,2091.6003137462703,1460.4779032058382,2572.508866548221,928.743195359125,0.0344864261118284,0.04132482138936365,0.1276579648256302,0.08930832147598267,125.0
WHTKD - Tell Me.wav,233.408,2706.8260968715085,2149.0751800866174,3140.1544803288507,1404.4158523374522,0.04549934238335694,0.0523121465973618,0.227908656001091,0.14161308109760284,125.0
XYconstant - Her Eyes.wav,332.64,1577.8963195694023,1378.6089146067332,2219.845714760443,1386.2852830212205,0.024574140339415122,0.02504620214301594,0.2906387150287628,0.12092693150043488,127.8409090909091
Yoru - You Got Me.wav,216.992,2278.6435466738417,1729.690398676516,2872.5165081452024,1512.3295807881648,0.034968704301636844,0.0329277399164134,0.11759104579687119,0.07878372073173523,125.0
