filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Today For Future.wav,324.6293333333333,2907.4422555462625,1189.0189476262808,3042.989703025206,672.9485291172832,0.06066261217553803,0.051455371978691065,0.26953211426734924,0.11699432134628296,140.625
Trouble.wav,413.48266666666666,1974.5734790656434,1096.3098416892465,2708.8697774381585,964.193963813528,0.0265452183832065,0.029094899501708668,0.35227012634277344,0.13387954235076904,144.23076923076923
Trudge - Restless.wav,463.232,1388.5011631320754,654.7089161680534,1622.0159857090475,521.398347774565,0.03226842096079233,0.023587193191129324,0.3020598590373993,0.13398350775241852,125.0
Trym - Mariner 9 WarinD Remix WR010.wav,493.5466666666667,1815.1464634178963,842.784830621622,2671.948541090779,812.7427450665442,0.02452233259628061,0.023680007101679418,0.30569636821746826,0.24128291010856628,133.92857142857142
U25 - Les Heures Felines UNV001.wav,367.8826666666667,1874.914442982366,1479.3230028164774,2391.710158788824,1372.9315552819808,0.0272764750652363,0.029220338564163697,0.2001567780971527,0.12630856037139893,133.92857142857142
U25 - Waiting for Nostalgia UNV002.wav,357.90933333333334,1648.3592894254634,1063.8482283209582,2165.505470140236,984.4628023317687,0.0284098925737595,0.025348776532243277,0.1672641932964325,0.11806647479534149,140.625
UMBRAID - First Love Feeling CRVA002.wav,314.60266666666666,2734.0086603608306,1628.867329333045,3593.25690248183,1325.886386945442,0.036610349741481606,0.040628422754171716,0.3459078073501587,0.19636495411396027,144.23076923076923
Umbraid - Just Focus JELLVA002.wav,310.304,1906.9631058547327,1183.4086161658006,2973.027564425136,988.7747562266144,0.01695258388259659,0.0197402805113253,0.46141287684440613,0.1309114545583725,140.625
Unter Strom.wav,283.41333333333336,2849.2108609370553,1183.7580175057797,3231.276608679726,1001.4982530594947,0.04177246001867638,0.03474565571884258,0.3655439019203186,0.1574029177427292,148.02631578947367
Velasquez - Arise Original Mix.wav,413.6533333333333,2149.0026031740103,1274.3190084660935,2902.15122506566,930.0705276180804,0.03258819355805678,0.0331647146730351,0.3434726893901825,0.13760985434055328,130.8139534883721
Voicemail.wav,371.25333333333333,3027.775474880146,1399.8463783998627,3631.7721312559183,1300.3005820013059,0.03533319338350428,0.02582932789786399,0.343949556350708,0.12381218373775482,119.68085106382979
Walking the Edge.wav,313.2266666666667,3413.963792283083,1329.2985246980786,4259.013128456914,942.9084520522953,0.04559249269989103,0.034545924314703325,0.34497594833374023,0.1172533929347992,140.625
When the Rain Washed It All Away.wav,381.632,2266.517267685286,1764.8822498806098,3299.638079447578,1522.4229444736484,0.024974509860008664,0.027061976554232613,0.3664247989654541,0.09166782349348068,140.625
